Data File:                  EBL4623B.AKF
Measurement Programm:	5.0.9

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces at Hip Joint
Diagram Title #2	Relative to Femur

Comment #1	HIP JOINT Walking on Treadmill: constant Speed 5 km/h
Comment #2	Pat.: EBL, left Side, 51 Month PO

BodyWeight [N]:	610.0

Implant Type:	Hip Joint

Axes Directions X, Y, Z: 	Medial, Anterior, Superior
Axes Origin: 	Center of Femoral Head
Angle of Rotation (Deg):	Z = 5.0	X = 10.0	Y = 0.0
Displacement X, Y, Z (mm):	0.0	0.0	0.0
Activity Code:	HIPJOINT	1P_1_7_2_4_6	






---------------------------DATA--------------------------------

Number of Data Sets =	1252
Number of analog channels =	0
Time-Offset(sec) =	-0.03
Max. Force (N, sec):	2338.54	5.581

Time	-Fx	-Fy	-Fz	Fres	-	-	-	Marker
[s]	[N]	[N]	[N]	[N]	-	-	-	[0/1]

0.000	00155.79	00022.67	00428.18	00456.20	-	-	-	0
0.005	00159.74	00021.55	00442.29	00470.74	-	-	-	0
0.009	00164.26	00020.38	00458.09	00487.07	-	-	-	0
0.013	00169.32	00019.25	00475.42	00505.04	-	-	-	0
0.018	00174.79	00018.35	00494.06	00524.39	-	-	-	0
0.022	00180.65	00017.78	00513.89	00545.01	-	-	-	0
0.027	00186.91	00017.75	00534.73	00566.74	-	-	-	0
0.031	00193.68	00018.36	00556.52	00589.54	-	-	-	0
0.036	00200.96	00019.62	00579.09	00613.28	-	-	-	0
0.040	00208.89	00021.56	00602.31	00637.86	-	-	-	0
0.045	00217.49	00024.22	00626.04	00663.19	-	-	-	0
0.049	00226.94	00027.63	00650.28	00689.29	-	-	-	0
0.054	00237.38	00031.75	00675.23	00716.45	-	-	-	0
0.058	00248.80	00036.55	00701.14	00744.87	-	-	-	0
0.063	00261.39	00041.90	00728.34	00774.96	-	-	-	0
0.067	00275.27	00047.77	00757.23	00807.12	-	-	-	0
0.072	00290.37	00054.06	00788.30	00841.82	-	-	-	0
0.076	00306.72	00060.88	00822.02	00879.49	-	-	-	0
0.081	00324.31	00068.14	00858.98	00920.68	-	-	-	0
0.085	00343.22	00075.74	00899.83	00966.04	-	-	-	0
0.090	00363.69	00083.71	00945.11	01016.12	-	-	-	0
0.094	00385.86	00091.98	00995.16	01071.31	-	-	-	0
0.099	00409.90	00100.47	01050.14	01131.77	-	-	-	0
0.117	00436.15	00109.24	01110.25	01197.84	-	-	-	0
0.122	00464.20	00118.32	01173.41	01267.43	-	-	-	0
0.127	00493.78	00127.88	01238.46	01339.39	-	-	-	0
0.131	00524.66	00137.98	01304.50	01412.81	-	-	-	0
0.136	00556.52	00148.69	01370.74	01486.86	-	-	-	0
0.141	00589.06	00159.99	01436.29	01560.62	-	-	-	0
0.145	00621.89	00171.75	01500.37	01633.20	-	-	-	0
0.150	00654.59	00183.85	01562.15	01703.71	-	-	-	0
0.155	00686.68	00196.07	01621.01	01771.34	-	-	-	0
0.160	00717.85	00208.21	01676.46	01835.53	-	-	-	0
0.165	00747.90	00219.92	01728.08	01895.77	-	-	-	0
0.170	00776.48	00230.98	01775.59	01951.66	-	-	-	0
0.175	00803.47	00241.16	01818.53	02002.69	-	-	-	0
0.180	00828.79	00250.31	01856.59	02048.52	-	-	-	0
0.185	00852.24	00258.26	01889.56	02088.89	-	-	-	0
0.190	00873.70	00264.83	01917.28	02123.55	-	-	-	0
0.195	00893.01	00269.92	01939.70	02152.38	-	-	-	0
0.200	00909.96	00273.41	01956.78	02175.26	-	-	-	0
0.205	00924.54	00275.24	01968.60	02192.24	-	-	-	0
0.210	00936.67	00275.35	01975.39	02203.48	-	-	-	0
0.215	00946.36	00273.72	01977.47	02209.28	-	-	-	0
0.220	00953.67	00270.45	01975.21	02210.00	-	-	-	0
0.225	00958.72	00265.58	01969.01	02206.06	-	-	-	0
0.230	00961.73	00259.35	01959.31	02197.97	-	-	-	0
0.235	00962.84	00251.87	01946.57	02186.24	-	-	-	0
0.240	00962.20	00243.23	01931.13	02171.23	-	-	-	0
0.244	00959.89	00233.59	01913.34	02153.33	-	-	-	0
0.249	00956.10	00223.11	01893.57	02132.96	-	-	-	0
0.254	00950.97	00211.93	01872.09	02110.45	-	-	-	0
0.259	00944.52	00200.18	01849.19	02086.07	-	-	-	0
0.264	00936.97	00187.98	01825.33	02060.35	-	-	-	0
0.269	00928.50	00175.42	01800.72	02033.59	-	-	-	0
0.273	00919.29	00162.52	01775.71	02006.15	-	-	-	0
0.278	00909.40	00149.36	01750.48	01978.26	-	-	-	0
0.283	00898.86	00136.03	01725.14	01950.02	-	-	-	0
0.288	00887.82	00122.62	01699.79	01921.60	-	-	-	0
0.293	00876.40	00109.23	01674.61	01893.23	-	-	-	0
0.297	00864.62	00095.94	01649.60	01864.92	-	-	-	0
0.302	00852.48	00082.83	01624.85	01836.77	-	-	-	0
0.307	00840.10	00069.90	01600.47	01808.91	-	-	-	0
0.312	00827.57	00057.23	01576.57	01781.49	-	-	-	0
0.316	00814.91	00044.82	01553.26	01754.62	-	-	-	0
0.321	00802.19	00032.78	01530.56	01728.36	-	-	-	0
0.326	00789.54	00021.10	01508.62	01702.87	-	-	-	0
0.330	00776.93	00009.81	01487.48	01678.18	-	-	-	0
0.335	00764.36	-00001.10	01467.18	01654.35	-	-	-	0
0.340	00751.93	-00011.59	01447.82	01631.48	-	-	-	0
0.344	00739.64	-00021.63	01429.48	01609.64	-	-	-	0
0.349	00727.49	-00031.19	01412.26	01588.93	-	-	-	0
0.354	00715.58	-00040.21	01396.19	01569.40	-	-	-	0
0.358	00703.71	-00048.65	01381.19	01550.89	-	-	-	0
0.363	00691.98	-00056.54	01367.22	01533.40	-	-	-	0
0.368	00680.41	-00063.91	01354.35	01517.01	-	-	-	0
0.372	00669.01	-00070.68	01342.58	01501.70	-	-	-	0
0.377	00657.80	-00076.86	01331.69	01487.28	-	-	-	0
0.382	00646.78	-00082.46	01321.59	01473.68	-	-	-	0
0.386	00635.98	-00087.46	01312.22	01460.84	-	-	-	0
0.391	00625.32	-00091.83	01303.52	01448.66	-	-	-	0
0.396	00614.72	-00095.57	01295.33	01436.97	-	-	-	0
0.400	00603.98	-00098.61	01287.39	01425.44	-	-	-	0
0.405	00593.14	-00100.91	01279.68	01414.06	-	-	-	0
0.410	00582.10	-00102.50	01272.16	01402.76	-	-	-	0
0.414	00570.89	-00103.31	01264.80	01391.52	-	-	-	0
0.419	00559.31	-00103.35	01257.49	01380.14	-	-	-	0
0.424	00547.48	-00102.52	01250.30	01368.76	-	-	-	0
0.428	00535.40	-00100.79	01243.11	01357.25	-	-	-	0
0.433	00523.19	-00098.14	01236.00	01345.76	-	-	-	0
0.437	00510.85	-00094.51	01228.86	01334.16	-	-	-	0
0.442	00498.47	-00089.96	01221.54	01322.40	-	-	-	0
0.447	00485.96	-00084.62	01213.93	01310.32	-	-	-	0
0.451	00473.52	-00078.51	01205.87	01297.89	-	-	-	0
0.456	00461.15	-00071.72	01197.14	01284.89	-	-	-	0
0.461	00448.95	-00064.37	01187.55	01271.21	-	-	-	0
0.465	00437.04	-00056.64	01176.96	01256.76	-	-	-	0
0.470	00425.52	-00048.72	01165.05	01241.28	-	-	-	0
0.475	00414.41	-00040.80	01151.61	01224.58	-	-	-	0
0.479	00403.73	-00033.07	01136.30	01206.34	-	-	-	0
0.484	00393.62	-00025.59	01118.95	01186.44	-	-	-	0
0.488	00384.00	-00018.58	01099.25	01164.53	-	-	-	0
0.493	00374.92	-00012.12	01076.95	01140.41	-	-	-	0
0.498	00366.21	-00006.30	01051.67	01113.63	-	-	-	0
0.502	00357.84	-00001.26	01023.06	01083.83	-	-	-	0
0.507	00349.75	00003.00	00990.82	01050.74	-	-	-	0
0.539	00341.92	00006.34	00954.59	01014.00	-	-	-	0
0.544	00334.10	00008.92	00916.24	00975.30	-	-	-	0
0.548	00326.36	00010.78	00877.04	00935.86	-	-	-	0
0.553	00318.67	00012.07	00837.82	00896.46	-	-	-	0
0.557	00311.12	00012.93	00799.18	00857.70	-	-	-	0
0.562	00303.79	00013.47	00761.63	00820.09	-	-	-	0
0.566	00296.76	00013.82	00725.59	00784.05	-	-	-	0
0.571	00290.13	00013.98	00691.29	00749.83	-	-	-	0
0.575	00283.89	00014.06	00658.98	00717.67	-	-	-	0
0.580	00278.03	00014.18	00628.75	00687.63	-	-	-	0
0.584	00272.68	00014.33	00600.81	00659.95	-	-	-	0
0.589	00267.83	00014.51	00575.32	00634.78	-	-	-	0
0.593	00263.41	00014.74	00552.37	00612.14	-	-	-	0
0.598	00259.34	00015.02	00531.99	00592.03	-	-	-	0
0.602	00255.65	00015.34	00514.03	00574.30	-	-	-	0
0.607	00252.39	00015.72	00498.49	00558.96	-	-	-	0
0.611	00249.49	00016.17	00485.21	00545.83	-	-	-	0
0.615	00246.91	00016.68	00473.95	00534.67	-	-	-	0
0.620	00244.49	00017.17	00464.18	00524.91	-	-	-	0
0.624	00242.19	00017.64	00455.62	00516.29	-	-	-	0
0.629	00239.96	00018.09	00448.00	00508.54	-	-	-	0
0.633	00237.66	00018.43	00440.98	00501.29	-	-	-	0
0.638	00235.04	00018.67	00434.21	00494.10	-	-	-	0
0.642	00232.03	00018.80	00427.46	00486.74	-	-	-	0
0.647	00228.70	00018.94	00420.50	00479.04	-	-	-	0
0.651	00224.99	00019.09	00413.21	00470.88	-	-	-	0
0.656	00220.94	00019.26	00405.45	00462.14	-	-	-	0
0.660	00216.48	00019.45	00397.09	00452.68	-	-	-	0
0.665	00211.63	00019.65	00387.97	00442.38	-	-	-	0
0.669	00206.43	00019.88	00378.05	00431.20	-	-	-	0
0.673	00200.99	00020.14	00367.37	00419.24	-	-	-	0
0.678	00195.32	00020.32	00355.94	00406.52	-	-	-	0
0.682	00189.44	00020.43	00343.69	00392.97	-	-	-	0
0.687	00183.46	00020.57	00330.71	00378.75	-	-	-	0
0.691	00177.49	00020.76	00317.10	00363.98	-	-	-	0
0.696	00171.41	00020.99	00302.94	00348.70	-	-	-	0
0.713	00165.35	00021.27	00288.31	00333.04	-	-	-	0
0.718	00159.41	00021.60	00273.71	00317.48	-	-	-	0
0.722	00153.70	00021.99	00259.42	00302.33	-	-	-	0
0.727	00148.34	00022.45	00245.62	00287.82	-	-	-	0
0.731	00143.34	00022.98	00232.40	00274.02	-	-	-	0
0.736	00138.73	00023.59	00219.84	00261.02	-	-	-	0
0.740	00134.41	00024.19	00207.94	00248.78	-	-	-	0
0.744	00130.42	00024.79	00196.81	00237.40	-	-	-	0
0.749	00126.80	00025.39	00186.48	00226.93	-	-	-	0
0.753	00123.59	00026.01	00176.96	00217.41	-	-	-	0
0.758	00120.63	00026.66	00168.22	00208.71	-	-	-	0
0.762	00117.97	00027.24	00160.18	00200.79	-	-	-	0
0.766	00115.56	00027.76	00152.94	00193.69	-	-	-	0
0.771	00113.37	00028.23	00146.47	00187.36	-	-	-	0
0.775	00111.46	00028.67	00140.87	00181.91	-	-	-	0
0.780	00109.79	00028.96	00136.05	00177.21	-	-	-	0
0.784	00108.35	00029.11	00132.02	00173.25	-	-	-	0
0.788	00107.20	00029.24	00128.71	00170.04	-	-	-	0
0.793	00106.34	00029.35	00126.18	00167.60	-	-	-	0
0.797	00105.63	00029.43	00124.37	00165.81	-	-	-	0
0.802	00105.06	00029.50	00123.37	00164.71	-	-	-	0
0.806	00104.63	00029.55	00123.16	00164.28	-	-	-	0
0.810	00104.43	00029.47	00123.84	00164.66	-	-	-	0
0.815	00104.47	00029.38	00125.53	00165.94	-	-	-	0
0.819	00104.73	00029.16	00128.27	00168.14	-	-	-	0
0.824	00105.23	00028.80	00132.20	00171.41	-	-	-	0
0.828	00105.98	00028.41	00137.41	00175.84	-	-	-	0
0.832	00107.10	00027.99	00143.99	00181.62	-	-	-	0
0.837	00108.49	00027.52	00151.93	00188.71	-	-	-	0
0.841	00110.29	00027.00	00161.50	00197.42	-	-	-	0
0.846	00112.54	00026.41	00172.76	00207.87	-	-	-	0
0.850	00115.28	00025.76	00186.01	00220.34	-	-	-	0
0.854	00118.43	00025.01	00201.38	00234.96	-	-	-	0
0.876	00121.97	00024.17	00219.04	00251.87	-	-	-	0
0.881	00125.71	00023.22	00238.66	00270.74	-	-	-	0
0.885	00129.75	00022.24	00260.03	00291.45	-	-	-	0
0.890	00134.02	00021.34	00283.10	00313.95	-	-	-	0
0.894	00138.52	00020.49	00307.74	00338.10	-	-	-	0
0.898	00143.20	00019.57	00333.85	00363.79	-	-	-	0
0.903	00148.15	00018.56	00361.24	00390.88	-	-	-	0
0.907	00153.46	00017.45	00389.74	00419.22	-	-	-	0
0.912	00159.22	00016.22	00419.20	00448.71	-	-	-	0
0.916	00165.31	00015.06	00449.40	00479.08	-	-	-	0
0.921	00171.86	00014.06	00480.22	00510.24	-	-	-	0
0.925	00178.86	00013.41	00511.44	00541.98	-	-	-	0
0.930	00186.44	00013.34	00543.08	00574.35	-	-	-	0
0.934	00194.62	00013.94	00575.05	00607.26	-	-	-	0
0.939	00203.45	00015.22	00607.27	00640.63	-	-	-	0
0.943	00213.08	00017.21	00639.44	00674.23	-	-	-	0
0.948	00223.57	00019.94	00671.59	00708.11	-	-	-	0
0.952	00235.01	00023.47	00703.97	00742.54	-	-	-	0
0.957	00247.59	00027.74	00736.83	00777.81	-	-	-	0
0.961	00261.33	00032.72	00770.54	00814.31	-	-	-	0
0.966	00276.35	00038.29	00805.59	00852.53	-	-	-	0
0.970	00292.72	00044.43	00842.28	00892.80	-	-	-	0
0.975	00310.50	00051.15	00880.94	00935.46	-	-	-	0
0.979	00329.68	00058.45	00921.83	00980.75	-	-	-	0
0.984	00350.29	00066.26	00965.23	01028.96	-	-	-	0
0.988	00372.36	00074.37	01011.16	01080.11	-	-	-	0
0.993	00395.85	00082.62	01059.58	01134.12	-	-	-	0
0.998	00420.64	00090.92	01110.35	01190.83	-	-	-	0
1.002	00446.83	00099.33	01163.31	01250.13	-	-	-	0
1.007	00474.36	00107.98	01218.20	01311.75	-	-	-	0
1.012	00503.18	00117.04	01274.79	01375.50	-	-	-	0
1.016	00533.13	00126.55	01332.70	01440.95	-	-	-	0
1.021	00564.00	00136.58	01391.31	01507.48	-	-	-	0
1.026	00595.58	00146.97	01449.92	01574.35	-	-	-	0
1.030	00627.44	00157.71	01507.85	01640.78	-	-	-	0
1.035	00659.17	00168.64	01564.39	01705.95	-	-	-	0
1.040	00690.37	00179.65	01618.90	01769.11	-	-	-	0
1.045	00720.72	00190.49	01670.95	01829.70	-	-	-	0
1.050	00749.99	00201.03	01720.17	01887.29	-	-	-	0
1.055	00778.17	00211.12	01766.11	01941.46	-	-	-	0
1.060	00805.00	00220.52	01808.30	01991.63	-	-	-	0
1.065	00830.40	00229.07	01846.40	02037.45	-	-	-	0
1.070	00854.19	00236.58	01879.99	02078.46	-	-	-	0
1.075	00876.12	00242.99	01908.71	02114.19	-	-	-	0
1.080	00895.95	00248.17	01932.30	02144.32	-	-	-	0
1.085	00913.48	00252.02	01950.63	02168.62	-	-	-	0
1.090	00928.47	00254.48	01963.60	02186.90	-	-	-	0
1.095	00940.76	00255.50	01971.33	02199.20	-	-	-	0
1.100	00950.25	00255.08	01973.86	02205.48	-	-	-	0
1.105	00956.99	00253.24	01971.43	02206.01	-	-	-	0
1.110	00960.99	00250.03	01964.45	02201.15	-	-	-	0
1.114	00962.43	00245.62	01953.34	02191.38	-	-	-	0
1.119	00961.57	00240.04	01938.54	02177.20	-	-	-	0
1.124	00958.59	00233.41	01920.57	02159.16	-	-	-	0
1.129	00953.67	00225.84	01899.85	02137.74	-	-	-	0
1.134	00947.05	00217.39	01876.90	02113.50	-	-	-	0
1.139	00938.81	00208.24	01852.06	02086.83	-	-	-	0
1.144	00929.26	00198.57	01825.65	02058.14	-	-	-	0
1.149	00918.55	00188.42	01797.97	02027.79	-	-	-	0
1.153	00906.92	00177.81	01769.39	01996.21	-	-	-	0
1.158	00894.39	00166.90	01740.16	01963.65	-	-	-	0
1.163	00881.16	00155.70	01710.52	01930.43	-	-	-	0
1.168	00867.43	00144.34	01680.72	01896.86	-	-	-	0
1.173	00853.29	00132.83	01650.97	01863.18	-	-	-	0
1.177	00838.92	00121.30	01621.40	01829.60	-	-	-	0
1.182	00824.28	00109.86	01592.13	01796.22	-	-	-	0
1.187	00809.55	00098.53	01563.41	01763.33	-	-	-	0
1.191	00794.79	00087.44	01535.38	01731.10	-	-	-	0
1.196	00780.05	00076.60	01508.19	01699.70	-	-	-	0
1.201	00765.42	00065.94	01482.00	01669.29	-	-	-	0
1.206	00750.94	00055.58	01456.89	01639.98	-	-	-	0
1.210	00736.69	00045.55	01432.97	01611.89	-	-	-	0
1.215	00722.75	00035.91	01410.35	01585.16	-	-	-	0
1.220	00709.07	00026.69	01389.05	01559.79	-	-	-	0
1.224	00695.64	00017.83	01369.14	01535.83	-	-	-	0
1.229	00682.54	00009.40	01350.69	01513.38	-	-	-	0
1.233	00669.75	00001.36	01333.71	01492.43	-	-	-	0
1.238	00657.17	-00006.22	01318.10	01472.85	-	-	-	0
1.243	00644.76	-00013.26	01303.81	01454.58	-	-	-	0
1.247	00632.66	-00019.77	01290.80	01437.64	-	-	-	0
1.252	00620.85	-00025.76	01279.05	01422.00	-	-	-	0
1.257	00609.23	-00031.13	01268.46	01407.53	-	-	-	0
1.261	00597.71	-00035.85	01258.96	01394.10	-	-	-	0
1.266	00586.29	-00039.91	01250.48	01381.68	-	-	-	0
1.271	00574.78	-00043.37	01242.88	01370.04	-	-	-	0
1.275	00563.08	-00046.08	01236.11	01359.10	-	-	-	0
1.280	00550.97	-00048.08	01229.96	01348.59	-	-	-	0
1.284	00538.46	-00049.32	01224.43	01338.51	-	-	-	0
1.289	00525.44	-00049.69	01219.41	01328.73	-	-	-	0
1.312	00511.78	-00049.09	01214.81	01319.13	-	-	-	0
1.317	00497.67	-00047.53	01210.45	01309.63	-	-	-	0
1.321	00483.30	-00044.95	01206.25	01300.24	-	-	-	0
1.326	00468.85	-00041.44	01202.12	01290.98	-	-	-	0
1.331	00454.38	-00037.04	01198.01	01281.82	-	-	-	0
1.335	00440.07	-00031.88	01193.82	01272.75	-	-	-	0
1.340	00426.00	-00026.09	01189.50	01263.75	-	-	-	0
1.345	00412.34	-00019.78	01184.96	01254.81	-	-	-	0
1.349	00399.29	-00013.07	01180.23	01246.01	-	-	-	0
1.354	00386.95	-00006.04	01175.12	01237.20	-	-	-	0
1.359	00375.31	00001.09	01169.42	01228.17	-	-	-	0
1.363	00364.59	00008.14	01163.04	01218.87	-	-	-	0
1.368	00354.83	00015.00	01155.85	01209.19	-	-	-	0
1.372	00346.07	00021.59	01147.74	01198.98	-	-	-	0
1.377	00338.38	00027.80	01138.56	01188.11	-	-	-	0
1.382	00331.71	00033.52	01128.25	01176.48	-	-	-	0
1.386	00326.06	00038.65	01116.63	01163.91	-	-	-	0
1.391	00321.44	00043.16	01103.60	01150.27	-	-	-	0
1.396	00317.67	00047.02	01088.93	01135.29	-	-	-	0
1.400	00314.55	00050.20	01072.46	01118.76	-	-	-	0
1.405	00312.04	00052.64	01054.11	01100.59	-	-	-	0
1.409	00310.09	00054.39	01033.90	01080.77	-	-	-	0
1.414	00308.67	00055.37	01011.88	01059.36	-	-	-	0
1.419	00307.53	00055.70	00988.01	01036.26	-	-	-	0
1.423	00306.55	00055.39	00962.38	01011.54	-	-	-	0
1.428	00305.59	00054.54	00935.10	00985.28	-	-	-	0
1.432	00304.42	00053.37	00906.32	00957.57	-	-	-	0
1.437	00302.92	00052.05	00876.19	00928.54	-	-	-	0
1.441	00301.06	00050.58	00845.15	00898.60	-	-	-	0
1.446	00298.90	00049.03	00813.73	00868.28	-	-	-	0
1.450	00296.53	00047.37	00782.47	00838.11	-	-	-	0
1.455	00294.01	00045.69	00751.89	00808.62	-	-	-	0
1.459	00291.40	00044.06	00722.21	00780.03	-	-	-	0
1.464	00288.77	00042.57	00693.77	00752.67	-	-	-	0
1.468	00286.17	00041.18	00666.82	00726.80	-	-	-	0
1.486	00283.67	00039.98	00641.44	00702.50	-	-	-	0
1.491	00281.23	00038.95	00618.14	00680.22	-	-	-	0
1.495	00278.80	00037.97	00597.06	00660.03	-	-	-	0
1.500	00276.22	00037.01	00578.03	00641.71	-	-	-	0
1.504	00273.46	00036.05	00560.94	00625.09	-	-	-	0
1.509	00270.57	00035.09	00545.58	00610.00	-	-	-	0
1.522	00267.51	00034.10	00531.59	00596.07	-	-	-	0
1.527	00264.10	00033.06	00518.47	00582.80	-	-	-	0
1.531	00260.28	00031.96	00505.91	00569.83	-	-	-	0
1.536	00256.00	00030.78	00493.66	00556.94	-	-	-	0
1.540	00251.38	00029.60	00481.51	00543.99	-	-	-	0
1.544	00246.35	00028.41	00469.25	00530.75	-	-	-	0
1.549	00240.93	00027.29	00456.54	00516.94	-	-	-	0
1.553	00235.13	00026.22	00443.27	00502.46	-	-	-	0
1.558	00228.95	00025.18	00429.32	00487.20	-	-	-	0
1.562	00222.39	00024.16	00414.64	00471.13	-	-	-	0
1.567	00215.66	00023.13	00399.19	00454.31	-	-	-	0
1.571	00208.76	00022.08	00383.03	00436.79	-	-	-	0
1.576	00201.77	00021.10	00366.20	00418.64	-	-	-	0
1.580	00194.68	00020.16	00348.71	00399.88	-	-	-	0
1.598	00187.58	00019.26	00330.59	00380.59	-	-	-	0
1.602	00180.67	00018.49	00312.49	00361.43	-	-	-	0
1.607	00174.16	00017.83	00294.74	00342.81	-	-	-	0
1.611	00168.03	00017.27	00277.57	00324.93	-	-	-	0
1.616	00162.29	00016.80	00261.11	00307.90	-	-	-	0
1.620	00156.94	00016.41	00245.51	00291.84	-	-	-	0
1.625	00151.99	00016.09	00230.68	00276.73	-	-	-	0
1.629	00147.48	00015.85	00216.72	00262.62	-	-	-	0
1.633	00143.42	00015.67	00203.68	00249.60	-	-	-	0
1.638	00139.63	00015.56	00191.44	00237.46	-	-	-	0
1.642	00136.26	00015.39	00180.23	00226.47	-	-	-	0
1.647	00133.37	00015.28	00169.95	00216.57	-	-	-	0
1.651	00130.90	00015.23	00160.63	00207.77	-	-	-	0
1.655	00128.81	00015.23	00152.22	00199.99	-	-	-	0
1.660	00127.05	00015.28	00144.57	00193.07	-	-	-	0
1.664	00125.61	00015.29	00137.75	00187.05	-	-	-	0
1.669	00124.55	00015.23	00131.88	00182.03	-	-	-	0
1.673	00123.87	00015.13	00126.94	00178.00	-	-	-	0
1.677	00123.33	00015.07	00122.85	00174.72	-	-	-	0
1.682	00123.03	00014.96	00119.64	00172.26	-	-	-	0
1.686	00122.97	00014.89	00117.27	00170.57	-	-	-	0
1.691	00123.14	00014.88	00115.79	00169.69	-	-	-	0
1.695	00123.55	00014.91	00115.19	00169.57	-	-	-	0
1.699	00124.10	00014.99	00115.33	00170.08	-	-	-	0
1.704	00124.79	00015.12	00116.22	00171.20	-	-	-	0
1.708	00125.65	00015.30	00117.89	00172.97	-	-	-	0
1.713	00126.67	00015.54	00120.35	00175.42	-	-	-	0
1.717	00127.78	00015.84	00123.54	00178.44	-	-	-	0
1.721	00129.00	00016.09	00127.63	00182.18	-	-	-	0
1.726	00130.34	00016.31	00132.81	00186.79	-	-	-	0
1.730	00131.82	00016.48	00139.15	00192.39	-	-	-	0
1.735	00133.38	00016.63	00146.79	00199.03	-	-	-	0
1.739	00135.03	00016.75	00155.73	00206.80	-	-	-	0
1.743	00136.69	00016.84	00166.05	00215.73	-	-	-	0
1.748	00138.40	00017.01	00177.80	00225.96	-	-	-	0
1.752	00140.18	00017.26	00191.09	00237.62	-	-	-	0
1.757	00142.07	00017.61	00205.84	00250.73	-	-	-	0
1.761	00144.10	00017.95	00222.19	00265.43	-	-	-	0
1.765	00146.31	00018.28	00240.22	00281.86	-	-	-	0
1.770	00148.73	00018.50	00259.93	00300.04	-	-	-	0
1.774	00151.41	00018.61	00281.34	00320.03	-	-	-	0
1.779	00154.29	00018.62	00304.28	00341.67	-	-	-	0
1.783	00157.42	00018.42	00328.74	00364.95	-	-	-	0
1.788	00160.86	00018.00	00354.71	00389.90	-	-	-	0
1.792	00164.66	00017.36	00381.90	00416.25	-	-	-	0
1.797	00168.90	00016.49	00410.02	00443.75	-	-	-	0
1.801	00173.54	00015.36	00438.82	00472.14	-	-	-	0
1.805	00178.67	00014.08	00467.94	00501.09	-	-	-	0
1.810	00184.37	00012.93	00497.14	00530.38	-	-	-	0
1.814	00190.75	00012.24	00526.28	00559.92	-	-	-	0
1.819	00197.92	00012.09	00555.13	00589.48	-	-	-	0
1.823	00205.90	00012.59	00583.54	00618.93	-	-	-	0
1.828	00214.72	00013.86	00611.37	00648.13	-	-	-	0
1.832	00224.34	00015.93	00638.46	00676.91	-	-	-	0
1.837	00234.68	00018.93	00664.86	00705.32	-	-	-	0
1.841	00245.85	00022.81	00690.83	00733.62	-	-	-	0
1.846	00257.91	00027.43	00716.82	00762.30	-	-	-	0
1.850	00270.88	00032.76	00743.20	00791.70	-	-	-	0
1.855	00284.66	00038.67	00770.42	00822.24	-	-	-	0
1.859	00299.27	00045.16	00798.88	00854.29	-	-	-	0
1.864	00314.76	00052.13	00829.19	00888.45	-	-	-	0
1.869	00331.08	00059.60	00861.67	00925.01	-	-	-	0
1.873	00348.41	00067.37	00896.68	00964.35	-	-	-	0
1.878	00366.73	00075.36	00934.42	01006.63	-	-	-	0
1.882	00386.26	00083.50	00975.11	01052.15	-	-	-	0
1.887	00407.24	00091.61	01018.95	01101.13	-	-	-	0
1.891	00429.83	00099.61	01065.84	01153.56	-	-	-	0
1.896	00454.11	00107.53	01115.65	01209.32	-	-	-	0
1.900	00479.96	00115.42	01168.06	01268.08	-	-	-	0
1.905	00507.29	00123.51	01222.70	01329.51	-	-	-	0
1.910	00535.96	00131.96	01279.13	01393.14	-	-	-	0
1.914	00565.70	00140.92	01336.83	01458.42	-	-	-	0
1.919	00596.17	00150.43	01395.20	01524.67	-	-	-	0
1.924	00627.05	00160.55	01453.55	01591.15	-	-	-	0
1.929	00658.01	00171.15	01511.05	01656.97	-	-	-	0
1.934	00688.63	00182.08	01566.89	01721.19	-	-	-	0
1.938	00718.37	00193.21	01620.20	01782.82	-	-	-	0
1.943	00746.89	00204.30	01670.32	01841.08	-	-	-	0
1.948	00774.04	00215.12	01716.93	01895.59	-	-	-	0
1.953	00799.65	00225.54	01759.67	01945.96	-	-	-	0
1.958	00823.53	00235.30	01798.11	01991.67	-	-	-	0
1.963	00845.78	00244.14	01832.05	02032.57	-	-	-	0
1.968	00866.24	00251.78	01861.24	02068.33	-	-	-	0
1.973	00884.86	00258.15	01885.54	02098.78	-	-	-	0
1.978	00901.52	00263.14	01904.95	02123.86	-	-	-	0
1.983	00916.08	00266.61	01919.48	02143.53	-	-	-	0
1.988	00928.49	00268.53	01929.30	02157.87	-	-	-	0
1.993	00938.74	00268.93	01934.57	02167.06	-	-	-	0
1.998	00946.70	00267.92	01935.40	02171.12	-	-	-	0
2.003	00952.38	00265.48	01932.11	02170.38	-	-	-	0
2.008	00955.80	00261.69	01924.98	02165.08	-	-	-	0
2.013	00957.11	00256.69	01914.43	02155.69	-	-	-	0
2.017	00956.44	00250.60	01900.92	02142.69	-	-	-	0
2.022	00953.91	00243.55	01884.87	02126.50	-	-	-	0
2.027	00949.78	00235.61	01866.64	02107.59	-	-	-	0
2.032	00944.20	00226.99	01846.66	02086.43	-	-	-	0
2.037	00937.30	00217.73	01825.24	02063.35	-	-	-	0
2.042	00929.26	00208.00	01802.64	02038.70	-	-	-	0
2.047	00920.28	00197.84	01779.23	02012.89	-	-	-	0
2.051	00910.42	00187.30	01755.13	01986.06	-	-	-	0
2.056	00899.82	00176.40	01730.57	01958.48	-	-	-	0
2.061	00888.62	00165.16	01705.75	01930.42	-	-	-	0
