Data File:                  EBL_STUMBLING.AKF
Measurement Programm:	5.0.9

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces at Hip Joint
Diagram Title #2	Relative to Femur

Comment #1	HIP JOINT Stumbling
Comment #2	Pat.: E.B., Side: Left, 24 Months P.O.                         

BodyWeight [N]:	650.0

Implant Type:	Hip Joint

Axes Directions X, Y, Z: 	Medial, Anterior, Superior
Axes Origin: 	Center of Femoral Head
Angle of Rotation (Deg):	Z = 5.0	X = 10.0	Y = 0.0
Displacement X, Y, Z (mm):	0.0	0.0	0.0
Activity Code:	HIPJOINT	1P_1_11	






---------------------------DATA--------------------------------

Number of Data Sets =	1248
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	4681.21	3.13

Time	-Fx	-Fy	-Fz	Fres	-	-	-	Marker
[s]	[N]	[N]	[N]	[N]	-	-	-	[0/1]

0.000	00175.50	00091.00	00240.50	00311.32	-	-	-	0
0.005	00175.50	00097.50	00247.00	00318.30	-	-	-	0
0.009	00182.00	00097.50	00260.00	00332.01	-	-	-	0
0.014	00182.00	00104.00	00266.50	00339.06	-	-	-	0
0.018	00182.00	00104.00	00273.00	00344.19	-	-	-	0
0.023	00188.50	00104.00	00273.00	00347.67	-	-	-	0
0.027	00188.50	00104.00	00279.50	00352.80	-	-	-	0
0.032	00195.00	00104.00	00286.00	00361.44	-	-	-	0
0.037	00195.00	00104.00	00286.00	00361.44	-	-	-	0
0.041	00188.50	00104.00	00279.50	00352.80	-	-	-	0
0.046	00188.50	00110.50	00279.50	00354.77	-	-	-	0
0.050	00188.50	00104.00	00286.00	00357.97	-	-	-	0
0.055	00188.50	00104.00	00286.00	00357.97	-	-	-	0
0.059	00182.00	00104.00	00279.50	00349.37	-	-	-	0
0.064	00182.00	00110.50	00279.50	00351.36	-	-	-	0
0.069	00188.50	00110.50	00279.50	00354.77	-	-	-	0
0.073	00182.00	00117.00	00273.00	00348.34	-	-	-	0
0.078	00182.00	00117.00	00266.50	00343.27	-	-	-	0
0.082	00169.00	00117.00	00260.00	00331.44	-	-	-	0
0.087	00169.00	00117.00	00260.00	00331.44	-	-	-	0
0.091	00169.00	00117.00	00260.00	00331.44	-	-	-	0
0.096	00169.00	00117.00	00253.50	00326.36	-	-	-	0
0.100	00162.50	00123.50	00247.00	00320.42	-	-	-	0
0.105	00162.50	00130.00	00240.50	00318.04	-	-	-	0
0.110	00156.00	00130.00	00234.00	00309.83	-	-	-	0
0.114	00156.00	00136.50	00234.00	00312.61	-	-	-	0
0.119	00156.00	00136.50	00234.00	00312.61	-	-	-	0
0.123	00162.50	00136.50	00227.50	00311.12	-	-	-	0
0.128	00162.50	00143.00	00227.50	00314.02	-	-	-	0
0.132	00169.00	00149.50	00227.50	00320.42	-	-	-	0
0.137	00169.00	00162.50	00227.50	00326.69	-	-	-	0
0.142	00169.00	00169.00	00221.00	00325.52	-	-	-	0
0.146	00169.00	00169.00	00221.00	00325.52	-	-	-	0
0.151	00169.00	00162.50	00227.50	00326.69	-	-	-	0
0.155	00175.50	00162.50	00227.50	00330.10	-	-	-	0
0.160	00175.50	00169.00	00221.00	00328.94	-	-	-	0
0.164	00175.50	00169.00	00214.50	00324.61	-	-	-	0
0.169	00169.00	00175.50	00214.50	00324.61	-	-	-	0
0.173	00169.00	00175.50	00214.50	00324.61	-	-	-	0
0.178	00169.00	00175.50	00214.50	00324.61	-	-	-	0
0.183	00175.50	00162.50	00227.50	00330.10	-	-	-	0
0.187	00182.00	00162.50	00221.00	00329.20	-	-	-	0
0.192	00182.00	00169.00	00221.00	00332.45	-	-	-	0
0.196	00175.50	00175.50	00201.50	00319.69	-	-	-	0
0.201	00169.00	00182.00	00195.00	00315.77	-	-	-	0
0.205	00162.50	00175.50	00188.50	00304.53	-	-	-	0
0.210	00162.50	00175.50	00195.00	00308.60	-	-	-	0
0.215	00162.50	00175.50	00188.50	00304.53	-	-	-	0
0.219	00156.00	00175.50	00182.00	00297.09	-	-	-	0
0.224	00156.00	00169.00	00169.00	00285.41	-	-	-	0
0.228	00156.00	00169.00	00169.00	00285.41	-	-	-	0
0.233	00156.00	00169.00	00169.00	00285.41	-	-	-	0
0.237	00149.50	00169.00	00162.50	00278.06	-	-	-	0
0.242	00143.00	00169.00	00156.00	00270.82	-	-	-	0
0.246	00136.50	00162.50	00149.50	00259.59	-	-	-	0
0.251	00136.50	00162.50	00143.00	00255.91	-	-	-	0
0.255	00136.50	00162.50	00136.50	00252.33	-	-	-	0
0.260	00136.50	00162.50	00130.00	00248.87	-	-	-	0
0.265	00136.50	00156.00	00130.00	00244.68	-	-	-	0
0.269	00136.50	00156.00	00130.00	00244.68	-	-	-	0
0.274	00136.50	00149.50	00123.50	00237.14	-	-	-	0
0.278	00130.00	00149.50	00123.50	00233.46	-	-	-	0
0.283	00117.00	00143.00	00117.00	00218.69	-	-	-	0
0.287	00117.00	00136.50	00117.00	00214.50	-	-	-	0
0.292	00117.00	00130.00	00110.50	00206.88	-	-	-	0
0.296	00110.50	00123.50	00104.00	00195.65	-	-	-	0
0.301	00104.00	00123.50	00091.00	00185.34	-	-	-	0
0.305	00097.50	00117.00	00084.50	00174.17	-	-	-	0
0.310	00097.50	00117.00	00084.50	00174.17	-	-	-	0
0.314	00097.50	00104.00	00091.00	00169.12	-	-	-	0
0.319	00091.00	00097.50	00084.50	00157.88	-	-	-	0
0.323	00084.50	00091.00	00078.00	00146.65	-	-	-	0
0.328	00091.00	00091.00	00078.00	00150.49	-	-	-	0
0.333	00091.00	00084.50	00071.50	00143.30	-	-	-	0
0.337	00084.50	00084.50	00065.00	00136.03	-	-	-	0
0.342	00078.00	00078.00	00058.50	00124.86	-	-	-	0
0.346	00065.00	00078.00	00065.00	00120.56	-	-	-	0
0.351	00065.00	00078.00	00065.00	00120.56	-	-	-	0
0.355	00071.50	00071.50	00065.00	00120.21	-	-	-	0
0.360	00078.00	00065.00	00058.50	00117.18	-	-	-	0
0.364	00071.50	00065.00	00052.00	00109.73	-	-	-	0
0.369	00071.50	00065.00	00052.00	00109.73	-	-	-	0
0.373	00084.50	00078.00	00032.50	00119.50	-	-	-	0
0.378	00084.50	00071.50	00032.50	00115.36	-	-	-	0
0.382	00078.00	00071.50	00032.50	00110.69	-	-	-	0
0.387	00065.00	00052.00	00052.00	00098.15	-	-	-	0
0.391	00058.50	00052.00	00045.50	00090.53	-	-	-	0
0.396	00058.50	00052.00	00039.00	00087.45	-	-	-	0
0.400	00052.00	00052.00	00032.50	00080.40	-	-	-	0
0.405	00052.00	00052.00	00032.50	00080.40	-	-	-	0
0.409	00058.50	00052.00	00039.00	00087.45	-	-	-	0
0.414	00058.50	00045.50	00045.50	00086.96	-	-	-	0
0.418	00065.00	00045.50	00045.50	00091.46	-	-	-	0
0.423	00058.50	00045.50	00045.50	00086.96	-	-	-	0
0.427	00065.00	00045.50	00058.50	00098.58	-	-	-	0
0.432	00065.00	00045.50	00065.00	00102.57	-	-	-	0
0.436	00071.50	00045.50	00071.50	00110.88	-	-	-	0
0.441	00071.50	00045.50	00078.00	00115.18	-	-	-	0
0.446	00078.00	00045.50	00097.50	00132.89	-	-	-	0
0.450	00084.50	00045.50	00117.00	00151.33	-	-	-	0
0.455	00084.50	00045.50	00130.00	00161.59	-	-	-	0
0.459	00091.00	00039.00	00156.00	00184.76	-	-	-	0
0.464	00097.50	00039.00	00175.50	00204.52	-	-	-	0
0.468	00104.00	00039.00	00201.50	00230.09	-	-	-	0
0.473	00117.00	00039.00	00221.00	00253.08	-	-	-	0
0.477	00123.50	00039.00	00240.50	00273.15	-	-	-	0
0.482	00136.50	00032.50	00266.50	00301.18	-	-	-	0
0.487	00149.50	00032.50	00299.00	00335.87	-	-	-	0
0.491	00162.50	00032.50	00331.50	00370.61	-	-	-	0
0.496	00169.00	00032.50	00357.50	00396.77	-	-	-	0
0.500	00169.00	00039.00	00383.50	00420.90	-	-	-	0
0.505	00175.50	00045.50	00416.00	00453.79	-	-	-	0
0.510	00188.50	00052.00	00448.50	00489.27	-	-	-	0
0.514	00195.00	00058.50	00474.50	00516.33	-	-	-	0
0.519	00201.50	00065.00	00507.00	00549.43	-	-	-	0
0.523	00214.50	00065.00	00533.00	00578.21	-	-	-	0
0.528	00240.50	00078.00	00565.50	00619.45	-	-	-	0
0.533	00253.50	00091.00	00585.00	00644.03	-	-	-	0
0.537	00260.00	00097.50	00624.00	00683.00	-	-	-	0
0.542	00260.00	00097.50	00650.00	00706.83	-	-	-	0
0.547	00273.00	00097.50	00689.00	00747.50	-	-	-	0
0.551	00286.00	00104.00	00721.50	00783.05	-	-	-	0
0.556	00299.00	00104.00	00760.50	00823.76	-	-	-	0
0.561	00299.00	00104.00	00793.00	00853.85	-	-	-	0
0.565	00325.00	00117.00	00819.00	00888.86	-	-	-	0
0.570	00338.00	00123.50	00858.00	00930.41	-	-	-	0
0.575	00357.50	00130.00	00897.00	00974.33	-	-	-	0
0.580	00357.50	00130.00	00929.50	01004.33	-	-	-	0
0.584	00377.00	00136.50	00968.50	01048.21	-	-	-	0
0.589	00390.00	00143.00	01001.00	01083.77	-	-	-	0
0.594	00403.00	00143.00	01040.00	01124.48	-	-	-	0
0.599	00416.00	00143.00	01072.50	01159.21	-	-	-	0
0.603	00422.50	00149.50	01105.00	01192.43	-	-	-	0
0.608	00442.00	00149.50	01144.00	01235.50	-	-	-	0
0.613	00455.00	00156.00	01183.00	01277.05	-	-	-	0
0.618	00468.00	00169.00	01215.50	01313.40	-	-	-	0
0.623	00468.00	00175.50	01254.50	01350.41	-	-	-	0
0.628	00481.00	00182.00	01293.50	01391.99	-	-	-	0
0.632	00487.50	00188.50	01332.50	01431.34	-	-	-	0
0.637	00494.00	00195.00	01371.50	01470.74	-	-	-	0
0.642	00500.50	00208.00	01404.00	01504.99	-	-	-	0
0.647	00507.00	00214.50	01449.50	01550.52	-	-	-	0
0.652	00513.50	00221.00	01488.50	01590.02	-	-	-	0
0.657	00526.50	00227.50	01521.00	01625.55	-	-	-	0
0.662	00533.00	00234.00	01547.00	01652.89	-	-	-	0
0.667	00539.50	00234.00	01573.00	01679.33	-	-	-	0
0.672	00552.50	00234.00	01599.00	01707.87	-	-	-	0
0.677	00565.50	00234.00	01625.00	01736.42	-	-	-	0
0.682	00578.50	00240.50	01644.50	01759.80	-	-	-	0
0.687	00591.50	00240.50	01664.00	01782.30	-	-	-	0
0.691	00598.00	00240.50	01670.50	01790.53	-	-	-	0
0.696	00604.50	00240.50	01677.00	01798.77	-	-	-	0
0.701	00617.50	00234.00	01696.50	01820.49	-	-	-	0
0.706	00630.50	00227.50	01716.00	01842.27	-	-	-	0
0.711	00637.00	00234.00	01722.50	01851.36	-	-	-	0
0.716	00637.00	00240.50	01709.50	01840.11	-	-	-	0
0.721	00637.00	00247.00	01703.00	01834.94	-	-	-	0
0.726	00643.50	00247.00	01696.50	01831.18	-	-	-	0
0.731	00637.00	00247.00	01690.00	01822.88	-	-	-	0
0.736	00637.00	00240.50	01677.00	01809.96	-	-	-	0
0.741	00630.50	00240.50	01664.00	01795.62	-	-	-	0
0.746	00637.00	00240.50	01664.00	01797.92	-	-	-	0
0.751	00637.00	00240.50	01657.50	01791.90	-	-	-	0
0.756	00637.00	00234.00	01651.00	01785.03	-	-	-	0
0.761	00630.50	00234.00	01638.00	01770.69	-	-	-	0
0.766	00630.50	00227.50	01638.00	01769.84	-	-	-	0
0.771	00637.00	00227.50	01638.00	01772.17	-	-	-	0
0.776	00637.00	00227.50	01631.50	01766.16	-	-	-	0
0.781	00643.50	00214.50	01631.50	01766.89	-	-	-	0
0.785	00643.50	00208.00	01618.50	01754.11	-	-	-	0
0.790	00650.00	00201.50	01618.50	01755.75	-	-	-	0
0.795	00643.50	00201.50	01599.00	01735.37	-	-	-	0
0.800	00643.50	00188.50	01605.50	01739.90	-	-	-	0
0.805	00650.00	00188.50	01605.50	01742.32	-	-	-	0
0.810	00650.00	00182.00	01599.00	01735.63	-	-	-	0
0.815	00637.00	00182.00	01586.00	01718.80	-	-	-	0
0.820	00637.00	00175.50	01579.50	01712.13	-	-	-	0
0.825	00637.00	00162.50	01579.50	01710.85	-	-	-	0
0.830	00643.50	00156.00	01579.50	01712.67	-	-	-	0
0.835	00643.50	00149.50	01579.50	01712.09	-	-	-	0
0.839	00643.50	00143.00	01579.50	01711.54	-	-	-	0
0.844	00637.00	00143.00	01573.00	01703.10	-	-	-	0
0.849	00637.00	00136.50	01573.00	01702.57	-	-	-	0
0.854	00643.50	00130.00	01573.00	01704.50	-	-	-	0
0.859	00643.50	00123.50	01573.00	01704.02	-	-	-	0
0.864	00650.00	00117.00	01573.00	01706.02	-	-	-	0
0.869	00650.00	00117.00	01573.00	01706.02	-	-	-	0
0.874	00650.00	00110.50	01573.00	01705.59	-	-	-	0
0.879	00650.00	00110.50	01566.50	01699.60	-	-	-	0
0.884	00650.00	00104.00	01566.50	01699.19	-	-	-	0
0.888	00656.50	00104.00	01566.50	01701.68	-	-	-	0
0.893	00663.00	00097.50	01566.50	01703.82	-	-	-	0
0.898	00663.00	00091.00	01566.50	01703.46	-	-	-	0
0.903	00656.50	00084.50	01560.00	01694.62	-	-	-	0
0.908	00663.00	00084.50	01566.50	01703.12	-	-	-	0
0.913	00663.00	00078.00	01566.50	01702.81	-	-	-	0
0.918	00663.00	00071.50	01566.50	01702.53	-	-	-	0
0.923	00656.50	00065.00	01566.50	01699.75	-	-	-	0
0.928	00663.00	00065.00	01566.50	01702.27	-	-	-	0
0.932	00656.50	00058.50	01566.50	01699.51	-	-	-	0
0.937	00656.50	00052.00	01560.00	01693.31	-	-	-	0
0.942	00663.00	00052.00	01560.00	01695.84	-	-	-	0
0.947	00656.50	00045.50	01553.50	01687.14	-	-	-	0
0.952	00663.00	00039.00	01553.50	01689.51	-	-	-	0
0.957	00663.00	00039.00	01553.50	01689.51	-	-	-	0
0.962	00669.50	00039.00	01560.00	01698.04	-	-	-	0
0.967	00669.50	00032.50	01560.00	01697.91	-	-	-	0
0.972	00669.50	00026.00	01553.50	01691.82	-	-	-	0
0.976	00663.00	00026.00	01547.00	01683.29	-	-	-	0
0.981	00650.00	00013.00	01534.00	01666.08	-	-	-	0
0.986	00650.00	00013.00	01534.00	01666.08	-	-	-	0
0.991	00650.00	00006.50	01534.00	01666.04	-	-	-	0
0.996	00656.50	00000.00	01547.00	01680.54	-	-	-	0
1.001	00663.00	-00006.50	01553.50	01689.07	-	-	-	0
1.006	00669.50	-00013.00	01560.00	01697.65	-	-	-	0
1.011	00669.50	-00013.00	01566.50	01703.62	-	-	-	0
1.015	00663.00	-00013.00	01573.00	01707.06	-	-	-	0
1.020	00663.00	-00019.50	01573.00	01707.13	-	-	-	0
1.025	00663.00	-00026.00	01579.50	01713.20	-	-	-	0
1.030	00669.50	-00026.00	01592.50	01727.70	-	-	-	0
1.035	00663.00	-00026.00	01599.00	01731.20	-	-	-	0
1.040	00663.00	-00032.50	01605.50	01737.31	-	-	-	0
1.045	00663.00	-00032.50	01612.00	01743.32	-	-	-	0
1.050	00663.00	-00032.50	01618.50	01749.33	-	-	-	0
1.055	00663.00	-00039.00	01625.00	01755.48	-	-	-	0
1.060	00656.50	-00039.00	01631.50	01759.06	-	-	-	0
1.065	00650.00	-00039.00	01644.50	01768.73	-	-	-	0
1.069	00650.00	-00039.00	01657.50	01780.82	-	-	-	0
1.074	00637.00	-00032.50	01664.00	01782.06	-	-	-	0
1.079	00630.50	-00026.00	01670.50	01785.71	-	-	-	0
1.084	00617.50	-00026.00	01670.50	01781.17	-	-	-	0
1.089	00617.50	-00026.00	01683.50	01793.36	-	-	-	0
1.094	00611.00	-00019.50	01683.50	01791.05	-	-	-	0
1.099	00598.00	-00013.00	01683.50	01786.60	-	-	-	0
1.104	00578.50	-00006.50	01677.00	01773.99	-	-	-	0
1.109	00572.00	00000.00	01670.50	01765.72	-	-	-	0
1.114	00552.50	00006.50	01664.00	01753.34	-	-	-	0
1.119	00546.00	00019.50	01651.00	01739.05	-	-	-	0
1.124	00520.00	00026.00	01638.00	01718.76	-	-	-	0
1.128	00513.50	00032.50	01631.50	01710.71	-	-	-	0
1.133	00500.50	00039.00	01618.50	01694.57	-	-	-	0
1.138	00494.00	00045.50	01599.00	01674.19	-	-	-	0
1.143	00474.50	00052.00	01579.50	01650.05	-	-	-	0
1.148	00474.50	00052.00	01560.00	01631.40	-	-	-	0
1.153	00468.00	00058.50	01540.50	01611.08	-	-	-	0
1.158	00461.50	00058.50	01514.50	01584.33	-	-	-	0
1.163	00448.50	00058.50	01488.50	01555.70	-	-	-	0
1.167	00442.00	00058.50	01462.50	01528.95	-	-	-	0
1.172	00442.00	00052.00	01430.00	01497.65	-	-	-	0
1.177	00435.50	00052.00	01397.50	01464.71	-	-	-	0
1.182	00429.00	00052.00	01358.50	01425.58	-	-	-	0
1.187	00422.50	00045.50	01319.50	01386.24	-	-	-	0
1.191	00409.50	00039.00	01280.50	01344.95	-	-	-	0
1.196	00396.50	00039.00	01235.00	01297.67	-	-	-	0
1.201	00383.50	00032.50	01189.50	01250.22	-	-	-	0
1.206	00370.50	00026.00	01150.50	01208.97	-	-	-	0
1.210	00370.50	00019.50	01105.00	01165.62	-	-	-	0
1.215	00357.50	00013.00	01059.50	01118.26	-	-	-	0
1.220	00344.50	00000.00	01007.50	01064.77	-	-	-	0
1.224	00325.00	-00006.50	00962.00	01015.44	-	-	-	0
1.229	00312.00	-00006.50	00916.50	00968.17	-	-	-	0
1.234	00305.50	-00006.50	00871.00	00923.05	-	-	-	0
1.239	00305.50	-00013.00	00832.00	00886.41	-	-	-	0
1.243	00305.50	-00013.00	00786.50	00843.85	-	-	-	0
1.248	00299.00	-00013.00	00741.00	00799.16	-	-	-	0
1.252	00292.50	-00013.00	00702.00	00760.61	-	-	-	0
1.257	00292.50	-00013.00	00669.50	00730.72	-	-	-	0
1.262	00286.00	-00006.50	00643.50	00704.22	-	-	-	0
1.266	00279.50	00000.00	00611.00	00671.89	-	-	-	0
1.271	00273.00	00006.50	00585.00	00645.60	-	-	-	0
1.276	00273.00	00006.50	00559.00	00622.14	-	-	-	0
1.280	00266.50	00013.00	00533.00	00596.05	-	-	-	0
1.285	00260.00	00013.00	00507.00	00569.93	-	-	-	0
1.289	00253.50	00019.50	00487.50	00549.82	-	-	-	0
1.294	00247.00	00019.50	00468.00	00529.54	-	-	-	0
1.299	00240.50	00019.50	00455.00	00515.02	-	-	-	0
1.303	00240.50	00019.50	00442.00	00503.57	-	-	-	0
1.308	00240.50	00019.50	00448.50	00509.29	-	-	-	0
1.312	00240.50	00019.50	00448.50	00509.29	-	-	-	0
1.317	00240.50	00019.50	00461.50	00520.77	-	-	-	0
1.322	00234.00	00019.50	00468.00	00523.60	-	-	-	0
1.326	00240.50	00019.50	00481.00	00538.13	-	-	-	0
1.331	00240.50	00019.50	00487.50	00543.95	-	-	-	0
1.335	00240.50	00026.00	00500.50	00555.89	-	-	-	0
1.340	00247.00	00026.00	00507.00	00564.57	-	-	-	0
1.345	00253.50	00026.00	00520.00	00579.08	-	-	-	0
1.349	00260.00	00026.00	00533.00	00593.60	-	-	-	0
1.354	00266.50	00026.00	00546.00	00608.12	-	-	-	0
1.359	00273.00	00032.50	00552.50	00617.12	-	-	-	0
1.363	00273.00	00039.00	00559.00	00623.32	-	-	-	0
1.368	00286.00	00045.50	00565.50	00635.34	-	-	-	0
1.372	00292.50	00052.00	00572.00	00644.55	-	-	-	0
1.377	00305.50	00039.00	00591.50	00666.88	-	-	-	0
1.382	00299.00	00045.50	00591.50	00664.34	-	-	-	0
1.386	00292.50	00052.00	00585.00	00656.11	-	-	-	0
1.391	00286.00	00071.50	00559.00	00631.97	-	-	-	0
1.396	00286.00	00078.00	00552.50	00627.01	-	-	-	0
1.400	00292.50	00084.50	00546.00	00625.15	-	-	-	0
1.405	00286.00	00084.50	00533.00	00610.76	-	-	-	0
1.409	00286.00	00091.00	00526.50	00606.04	-	-	-	0
1.414	00279.50	00097.50	00513.50	00592.71	-	-	-	0
1.419	00279.50	00097.50	00500.50	00581.49	-	-	-	0
1.423	00273.00	00104.00	00487.50	00568.33	-	-	-	0
1.428	00273.00	00104.00	00474.50	00557.22	-	-	-	0
1.433	00266.50	00104.00	00461.50	00542.97	-	-	-	0
1.437	00260.00	00110.50	00448.50	00530.06	-	-	-	0
1.442	00253.50	00110.50	00429.00	00510.41	-	-	-	0
1.446	00247.00	00110.50	00416.00	00496.26	-	-	-	0
1.451	00247.00	00110.50	00403.00	00485.42	-	-	-	0
1.456	00240.50	00117.00	00390.00	00472.89	-	-	-	0
1.460	00234.00	00110.50	00370.50	00451.93	-	-	-	0
1.465	00227.50	00110.50	00364.00	00443.24	-	-	-	0
1.469	00227.50	00110.50	00357.50	00437.92	-	-	-	0
1.474	00234.00	00117.00	00351.00	00437.77	-	-	-	0
1.478	00234.00	00117.00	00344.50	00432.58	-	-	-	0
1.483	00227.50	00117.00	00331.50	00418.73	-	-	-	0
1.488	00227.50	00117.00	00325.00	00413.61	-	-	-	0
1.492	00227.50	00110.50	00325.00	00411.81	-	-	-	0
1.497	00227.50	00117.00	00318.50	00408.52	-	-	-	0
1.501	00227.50	00117.00	00305.50	00398.47	-	-	-	0
1.506	00221.00	00123.50	00292.50	00386.85	-	-	-	0
1.510	00227.50	00123.50	00292.50	00390.60	-	-	-	0
1.515	00227.50	00123.50	00292.50	00390.60	-	-	-	0
1.520	00234.00	00123.50	00299.00	00399.26	-	-	-	0
1.524	00234.00	00123.50	00299.00	00399.26	-	-	-	0
1.529	00247.00	00123.50	00299.00	00407.02	-	-	-	0
1.533	00253.50	00136.50	00286.00	00405.82	-	-	-	0
1.538	00260.00	00136.50	00286.00	00409.91	-	-	-	0
1.543	00253.50	00136.50	00292.50	00410.43	-	-	-	0
1.547	00247.00	00123.50	00299.00	00407.02	-	-	-	0
1.552	00253.50	00117.00	00292.50	00404.36	-	-	-	0
1.556	00266.50	00110.50	00286.00	00406.24	-	-	-	0
1.561	00273.00	00110.50	00279.50	00406.03	-	-	-	0
1.565	00273.00	00104.00	00273.00	00399.84	-	-	-	0
1.570	00279.50	00097.50	00273.00	00402.69	-	-	-	0
1.575	00279.50	00097.50	00273.00	00402.69	-	-	-	0
1.579	00279.50	00097.50	00266.50	00398.31	-	-	-	0
1.584	00279.50	00110.50	00260.00	00397.40	-	-	-	0
1.588	00279.50	00110.50	00260.00	00397.40	-	-	-	0
1.593	00273.00	00117.00	00260.00	00394.74	-	-	-	0
1.597	00253.50	00117.00	00273.00	00390.49	-	-	-	0
1.602	00240.50	00123.50	00279.50	00388.86	-	-	-	0
1.607	00240.50	00123.50	00299.00	00403.10	-	-	-	0
1.611	00234.00	00117.00	00305.50	00402.21	-	-	-	0
1.616	00234.00	00110.50	00318.50	00410.38	-	-	-	0
1.620	00221.00	00110.50	00318.50	00403.10	-	-	-	0
1.625	00214.50	00110.50	00331.50	00410.02	-	-	-	0
1.630	00208.00	00104.00	00338.00	00410.27	-	-	-	0
1.634	00201.50	00104.00	00338.00	00407.02	-	-	-	0
1.639	00208.00	00097.50	00338.00	00408.67	-	-	-	0
1.643	00201.50	00097.50	00331.50	00400.00	-	-	-	0
1.648	00208.00	00104.00	00338.00	00410.27	-	-	-	0
1.652	00208.00	00104.00	00338.00	00410.27	-	-	-	0
1.657	00214.50	00104.00	00344.50	00418.93	-	-	-	0
1.662	00208.00	00104.00	00351.00	00421.05	-	-	-	0
1.666	00208.00	00104.00	00357.50	00426.48	-	-	-	0
1.671	00201.50	00104.00	00370.50	00434.38	-	-	-	0
1.675	00201.50	00104.00	00383.50	00445.52	-	-	-	0
1.680	00201.50	00104.00	00390.00	00451.13	-	-	-	0
1.685	00201.50	00110.50	00396.50	00458.28	-	-	-	0
1.689	00208.00	00110.50	00409.50	00472.40	-	-	-	0
1.694	00208.00	00110.50	00416.00	00478.05	-	-	-	0
1.698	00208.00	00110.50	00422.50	00483.72	-	-	-	0
1.703	00208.00	00104.00	00429.00	00487.98	-	-	-	0
1.708	00208.00	00104.00	00442.00	00499.44	-	-	-	0
1.712	00208.00	00104.00	00455.00	00510.98	-	-	-	0
1.717	00214.50	00104.00	00461.50	00519.43	-	-	-	0
1.721	00208.00	00104.00	00468.00	00522.59	-	-	-	0
1.726	00214.50	00104.00	00474.50	00531.01	-	-	-	0
1.731	00221.00	00104.00	00487.50	00545.26	-	-	-	0
1.735	00234.00	00104.00	00500.50	00562.20	-	-	-	0
1.740	00221.00	00110.50	00533.00	00587.49	-	-	-	0
1.745	00234.00	00110.50	00552.50	00610.10	-	-	-	0
1.749	00253.50	00110.50	00578.50	00641.20	-	-	-	0
1.754	00292.50	00104.00	00591.50	00668.02	-	-	-	0
1.759	00305.50	00104.00	00617.50	00696.74	-	-	-	0
1.763	00318.50	00097.50	00643.50	00724.60	-	-	-	0
1.768	00331.50	00097.50	00676.00	00759.19	-	-	-	0
1.773	00344.50	00091.00	00715.00	00798.87	-	-	-	0
1.777	00357.50	00091.00	00767.00	00851.10	-	-	-	0
1.782	00377.00	00097.50	00825.50	00912.74	-	-	-	0
1.787	00396.50	00091.00	00910.00	00996.79	-	-	-	0
1.792	00416.00	00097.50	00994.50	01082.40	-	-	-	0
1.796	00429.00	00091.00	01092.00	01176.77	-	-	-	0
1.801	00455.00	00091.00	01183.00	01270.75	-	-	-	0
1.806	00494.00	00091.00	01280.50	01375.50	-	-	-	0
1.811	00533.00	00091.00	01384.50	01486.34	-	-	-	0
1.816	00578.50	00104.00	01482.00	01594.30	-	-	-	0
1.821	00624.00	00117.00	01573.00	01696.29	-	-	-	0
1.826	00669.50	00130.00	01657.50	01792.33	-	-	-	0
1.831	00708.50	00143.00	01735.50	01880.00	-	-	-	0
1.836	00741.00	00156.00	01800.50	01953.26	-	-	-	0
1.841	00780.00	00169.00	01865.50	02029.05	-	-	-	0
1.846	00812.50	00182.00	01924.00	02096.44	-	-	-	0
1.851	00845.00	00201.50	01976.00	02158.52	-	-	-	0
1.856	00871.00	00208.00	02028.00	02216.91	-	-	-	0
1.861	00890.50	00227.50	02073.50	02268.07	-	-	-	0
1.866	00897.00	00247.00	02119.00	02314.26	-	-	-	0
1.872	00903.50	00266.50	02164.50	02360.59	-	-	-	0
1.877	00903.50	00286.00	02223.00	02416.58	-	-	-	0
1.882	00916.50	00299.00	02288.00	02482.80	-	-	-	0
1.887	00942.50	00312.00	02346.50	02547.88	-	-	-	0
1.893	00968.50	00318.50	02398.50	02606.19	-	-	-	0
1.898	00994.50	00318.50	02444.00	02657.75	-	-	-	0
1.903	01007.50	00318.50	02476.50	02692.50	-	-	-	0
1.909	01046.50	00325.00	02502.50	02731.90	-	-	-	0
1.914	01066.00	00325.00	02522.00	02757.26	-	-	-	0
1.919	01085.50	00325.00	02535.00	02776.72	-	-	-	0
1.925	01079.00	00325.00	02535.00	02774.18	-	-	-	0
1.930	01092.00	00325.00	02528.50	02773.34	-	-	-	0
1.935	01098.50	00318.50	02509.00	02757.39	-	-	-	0
1.940	01105.00	00312.00	02483.00	02735.63	-	-	-	0
1.946	01105.00	00299.00	02444.00	02698.81	-	-	-	0
1.951	01098.50	00292.50	02398.50	02654.25	-	-	-	0
1.956	01092.00	00286.00	02353.00	02609.76	-	-	-	0
1.961	01079.00	00279.50	02301.00	02556.75	-	-	-	0
1.966	01059.50	00273.00	02249.00	02501.01	-	-	-	0
1.971	01046.50	00273.00	02190.50	02442.95	-	-	-	0
1.976	01033.50	00273.00	02132.00	02384.97	-	-	-	0
1.982	01014.00	00266.50	02080.00	02329.30	-	-	-	0
1.987	00994.50	00266.50	02028.00	02274.39	-	-	-	0
1.992	00975.00	00260.00	01982.50	02224.53	-	-	-	0
